171522,54176,288290,151335,217208,108170,168962
171795,54195,288466,151339,217514,108391,168964
171848,54259,288523,151365,217927,108796,169245
171967,54277,288995,151455,218079,108927,169571
172063,54283,289072,151473,218136,109430,169585
172223,54295,289437,151493,219418,109521,169772
172318,54352,289803,151504,219568,109526,169851
172383,54402,289926,151540,219732,109637,170398
172586,54478,290016,151577,219928,109689,170430
172610,54510,290034,151625,220289,109905,171351
172819,54627,290198,151756,220526,110421,171386
172990,54684,290215,151825,220795,110810,171776
173000,54697,290388,151886,220939,110826,172058
173182,54709,290514,152066,221122,111160,172455
173190,54807,290649,152633,221227,111162,173016
173245,54810,291137,152718,221381,111718,173404
173256,54822,291418,152854,221437,111762,173604
173345,54839,291508,152956,221529,111922,174205
173431,54904,291652,153069,221570,112091,174243
173664,54944,291655,153188,221724,112144,174800
173910,54951,291904,153253,221828,112684,174915
174144,54961,291972,153293,221932,112914,176731
174182,55023,292169,153294,222163,113044,176861
174480,55109,293331,153355,222204,113093,177049
174704,55110,293867,153396,222477,113293,177475
174766,55138,294417,153396,222519,113314,177973
174812,55205,294518,153496,222662,113323,178099
174878,55266,294876,153554,222994,113395,180246
175030,55309,295209,153584,223402,113678,181539
175218,55378,295284,153629,223496,113740,181798
175428,55453,295461,153635,224150,114343,182618
175561,55501,296129,153729,224205,114874,182740
175764,55737,296617,153760,224221,114932,183304
175967,55791,297137,153773,224332,115124,184422
176247,55861,297266,153868,224793,116168,185889
176363,55889,297704,153911,224859,116317,186086
176515,55917,297784,154176,224910,116396,186643
176598,55950,297870,154270,225800,116935,187007
176958,55969,298137,154317,225827,117207,187161
176978,56140,298276,154353,226022,117222,187878
176996,56183,298311,154367,226166,117626,188017
177146,56274,298517,154435,226250,117697,188186
177313,56339,299381,154555,226458,117821,188213
177359,56355,299594,154595,226510,117824,189485
177538,56385,299884,154596,226580,117848,189639
177716,56387,299911,154609,226808,118229,190239
177743,56401,300127,154706,227296,118436,192206
178191,56408,300178,154725,227769,118542,192884
178422,56426,300583,154797,227770,118606,193576
178522,56521,300934,155354,228057,118725,194415
178555,56545,301156,155390,228730,119125,194757
178629,56571,301203,155873,228771,119395,194934
178848,56605,301397,156124,229085,119482,195185
178876,56645,301587,156215,229292,119616,196956
178922,56652,303078,156347,229450,119727,198335
179022,56663,303110,156614,229616,119914,199150
179153,56786,303229,156733,229758,120262,199633
179516,56850,303263,156758,229830,120425,200853
179806,56881,303476,156811,229867,120491,203815
179822,56992,304137,156989,230455,120921,203829
179826,57096,304368,157077,230587,121514,205203
179830,57235,304401,157196,230593,121714,205261
179982,57301,304939,157221,230953,121757,207264
180039,57306,305114,157311,231329,121876,207830
180244,57318,305152,157331,231404,122064,208753
180247,57347,305752,157472,231724,122439,209993
180248,57360,305884,157543,232769,122439,210791
180296,57407,306085,157548,233530,123108,211803
180648,57439,306285,157848,233554,123203,212164
180698,57470,306292,157849,234121,123204,213602
180742,57482,306524,157884,234257,123247,216622
180749,57587,306658,157907,234396,123918,225629
180797,57590,307105,158090,234534,124215,226038
180835,57680,307201,158220,234890,124481,227416
180999,57708,307421,158295,234925,124573,227533
181109,57851,307457,158411,235171,124589,229381
181205,58049,307501,158550,235182,124940,232922
181216,58070,307650,158690,235925,125625,239046
181236,58112,307824,158835,236202,125628,240390
181253,58122,308054,159006,236534,125638,243048
181368,58133,308061,159351,237100,126052,243144
181478,58134,308315,159375,237392,126078,246140
181849,58147,308543,159578,237416,126195,251506
182131,58168,308545,159627,237700,126634,260360
182594,58186,308953,159681,237775,126860,267795
182610,58267,308958,159686,238690,127125,275721
182699,58307,309260,159726,238918,127560,279020
183095,58344,309320,159812,238925,127682,308112
183191,58363,309947,159897,238964,127772,308438
183262,58381,310066,160007,239019,127816,311416
183620,58388,310442,160236,239103,127819,359685
183635,58390,311115,160294,239524,128172,367712
183845,58394,311146,160654,239600,128356,371173
184296,58437,311479,160663,239697,128765,387172
184583,58440,311665,160735,239783,128986,476502
184615,58645,312321,160786,239878,129355,FALSE
185010,58709,312448,160804,240101,129468,FALSE
185022,58918,312692,160823,241271,129768,FALSE
185093,59075,312836,160891,241524,130099,FALSE
185099,59087,312925,160922,241560,130191,FALSE
185151,59116,313017,160989,241821,130272,FALSE
185208,59366,313883,161354,241853,130366,FALSE
185212,59366,314043,161427,242187,131000,FALSE
185488,59387,314068,161496,242351,132101,FALSE
185490,59478,314194,161576,242801,132437,FALSE
185688,59501,314195,161639,243111,133045,FALSE
185702,59533,314321,161742,243225,133095,FALSE
185787,59539,314712,161790,243245,133163,FALSE
185797,59566,315123,161860,243391,133535,FALSE
186126,59610,315127,161897,243423,133965,FALSE
186418,59628,315231,161926,243779,134805,FALSE
186551,59660,315766,162048,244148,136162,FALSE
186603,59854,316036,162107,244321,136163,FALSE
186644,59883,316719,162122,244503,136208,FALSE
186656,59949,316923,162140,244527,136590,FALSE
186798,60020,316969,162218,244853,137071,FALSE
186982,60065,316997,162243,245184,137184,FALSE
186998,60071,317063,162274,245197,137208,FALSE
187052,60078,317400,162324,246253,137384,FALSE
187120,60114,317417,162496,246265,137685,FALSE
187401,60145,317634,162609,246672,137755,FALSE
187541,60219,317663,162728,246752,137771,FALSE
187758,60233,318189,162771,246868,137818,FALSE
187971,60243,319631,163109,246911,137981,FALSE
188094,60304,320439,163164,247284,138022,FALSE
188126,60398,320482,163239,247592,138943,FALSE
188272,60406,320720,163256,247845,139131,FALSE
